speaker,L1,word,wav_path,start,end
RN,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp38.wav,1.23091,1.74
RN,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp51.wav,0.51756,1.03563
RN,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp69.wav,0.62098,1.17685
RN,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp13.wav,2.20761,2.98
RN,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp15.wav,0.9898,1.69
RN,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp32.wav,0.87372,1.59
RN,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp50.wav,0.52013,1.16189
RN,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp57.wav,0.55037,1.3
RN,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp78.wav,0.89205,1.61
RN,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp16.wav,1.36,1.91
RN,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp34.wav,0.62,1.16
RN,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp44.wav,0.93,1.4088
RN,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp53.wav,0.61,1.08
RN,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp77.wav,0.86,1.41291
RN,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\RN\rn_rus_list1_FRcorp9.wav,1.18289,1.55
SD,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp14.wav,0.72,1.22
SD,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp26.wav,0.6933,1.32098
SD,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp3.wav,0.55,0.99902
SD,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp41.wav,0.69,1.19
SD,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp58.wav,0.9,1.42
SD,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp67.wav,0.9,1.38658
SD,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp20.wav,0.74,1.21
SD,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp29.wav,0.89072,1.32396
SD,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp45.wav,0.59,1.02002
SD,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp5.wav,0.57513,1.02
SD,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp52.wav,0.85,1.28
SD,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp68.wav,0.79,1.21969
SD,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp12.wav,0.71,1.23993
SD,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp35.wav,0.84,1.32
SD,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp47.wav,0.89607,1.43
SD,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp55.wav,0.78,1.28
SD,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp66.wav,0.82,1.25
SD,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp71.wav,0.82,1.2643
SD,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp21.wav,0.79974,1.24
SD,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp30.wav,1.10293,1.52606
SD,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp4.wav,0.64118,1.01
SD,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp43.wav,0.80682,1.19
SD,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp63.wav,0.84328,1.28096
SD,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp76.wav,1.13808,1.53
SD,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp1.wav,0.5207,0.94993
SD,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp18.wav,0.577,1.02187
SD,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp28.wav,0.58292,1.11
SD,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp49.wav,0.8,1.24168
SD,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp54.wav,0.91,1.35
SD,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp72.wav,0.9529,1.37673
SD,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp10.wav,0.71688,1.39031
SD,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp36.wav,1.15938,1.89
SD,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp46.wav,0.65,1.33333
SD,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp61.wav,0.88463,1.59
SD,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp70.wav,0.93789,1.63283
SD,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp73.wav,0.86,1.52965
SD,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp17.wav,0.67307,1.02586
SD,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp27.wav,0.9058,1.26782
SD,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp40.wav,0.74637,1.14722
SD,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp62.wav,0.9583,1.31
SD,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp65.wav,1.04,1.29
SD,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp7.wav,0.83199,1.14
SD,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp11.wav,0.75952,1.21
SD,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp19.wav,0.80041,1.19
SD,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp25.wav,1.0,1.42
SD,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp39.wav,0.7995,1.32507
SD,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp56.wav,1.07845,1.53
SD,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp74.wav,0.87,1.28
SD,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp22.wav,0.75881,1.5
SD,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp33.wav,0.98137,1.75
SD,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp48.wav,0.71,1.58
SD,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp6.wav,0.65585,1.20131
SD,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp60.wav,0.98,1.7246
SD,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp75.wav,1.01,1.8
SD,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp2.wav,0.73298,1.166
SD,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp23.wav,0.63117,1.16051
SD,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp31.wav,0.83,1.29
SD,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp38.wav,0.81951,1.25
SD,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp51.wav,1.34408,1.69
SD,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp69.wav,0.86357,1.31469
SD,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp13.wav,0.67246,1.25909
SD,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp15.wav,0.67228,1.13924
SD,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp32.wav,0.74699,1.31898
SD,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp50.wav,0.65679,1.22
SD,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp57.wav,0.96026,1.53166
SD,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp78.wav,0.96761,1.54156
SD,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp16.wav,0.78251,1.10935
SD,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp34.wav,0.85,1.24187
SD,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp44.wav,0.86474,1.19968
SD,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp53.wav,0.8,1.16557
SD,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp77.wav,0.83,1.22787
SD,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SD\sd_fra_list1_FRcorp9.wav,0.76867,1.07
SH,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp14.wav,1.1,1.49
SH,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp26.wav,0.96,1.37008
SH,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp3.wav,1.05,1.43
SH,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp41.wav,0.93,1.30685
SH,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp58.wav,0.72,1.1
SH,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp67.wav,1.02,1.44
SH,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp20.wav,1.09,1.45115
SH,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp29.wav,0.83,1.19841
SH,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp45.wav,0.99,1.34452
SH,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp5.wav,0.94,1.29374
SH,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp52.wav,0.85,1.19424
SH,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp68.wav,0.66,1.0
SH,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp12.wav,1.2,1.53
SH,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp35.wav,1.01,1.34332
SH,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp47.wav,1.1,1.45
SH,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp55.wav,0.91,1.27
SH,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp66.wav,1.07,1.40216
SH,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp71.wav,0.94,1.31003
SH,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp21.wav,1.05342,1.32
SH,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp30.wav,1.01766,1.30025
SH,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp4.wav,1.09,1.35
SH,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp43.wav,1.12151,1.38
SH,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp63.wav,1.11,1.37
SH,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp76.wav,0.96875,1.27
SH,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp1.wav,1.63,1.9233
SH,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp18.wav,1.05,1.36028
SH,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp28.wav,1.04005,1.36
SH,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp49.wav,1.16694,1.5
SH,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp54.wav,1.04231,1.34451
SH,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp72.wav,0.91107,1.27459
SH,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp10.wav,0.97737,1.59986
SH,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp36.wav,1.12,1.72084
SH,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp46.wav,0.90452,1.48748
SH,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp61.wav,0.98203,1.55141
SH,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp70.wav,0.95781,1.6
SH,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp73.wav,0.99,1.58
SH,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp17.wav,1.08914,1.31501
SH,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp27.wav,0.95,1.21
SH,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp40.wav,0.86892,1.1
SH,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp62.wav,1.01,1.22
SH,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp65.wav,0.96,1.18539
SH,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp7.wav,1.01977,1.27419
SH,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp11.wav,1.02548,1.36
SH,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp19.wav,1.08624,1.40658
SH,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp25.wav,1.29,1.60424
SH,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp39.wav,1.01,1.34684
SH,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp56.wav,1.18564,1.51646
SH,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp74.wav,1.03,1.36
SH,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp22.wav,0.83,1.44
SH,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp33.wav,1.13,1.75304
SH,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp48.wav,1.11,1.71449
SH,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp6.wav,0.99,1.59
SH,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp60.wav,0.97374,1.56923
SH,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp75.wav,0.64,1.26073
SH,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp2.wav,1.09,1.45
SH,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp23.wav,1.01,1.34
SH,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp31.wav,0.85906,1.20361
SH,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp38.wav,1.17,1.50441
SH,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp51.wav,0.97,1.34
SH,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp69.wav,0.9625,1.32
SH,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp13.wav,1.07,1.47899
SH,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp15.wav,0.8885,1.32
SH,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp32.wav,0.91404,1.35
SH,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp50.wav,1.0518,1.47412
SH,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp57.wav,0.88694,1.25
SH,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp78.wav,0.94865,1.36836
SH,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp16.wav,0.97,1.26003
SH,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp34.wav,1.13,1.37824
SH,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp44.wav,0.93,1.17
SH,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp53.wav,1.01174,1.24311
SH,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp77.wav,0.86,1.13
SH,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SH\sh_fra_list1_FRcorp9.wav,1.11,1.31891
SV,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp14.wav,0.76,1.28655
SV,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp26.wav,0.75761,1.23
SV,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp3.wav,1.04,1.55
SV,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp41.wav,0.62,1.15
SV,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp58.wav,0.95946,1.48936
SV,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp67.wav,0.92,1.42
SV,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp20.wav,0.98,1.43426
SV,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp29.wav,1.27,1.77706
SV,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp45.wav,1.05,1.50845
SV,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp5.wav,1.0936,1.55825
SV,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp52.wav,1.11,1.57939
SV,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp68.wav,1.07204,1.49277
SV,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp12.wav,1.1,1.55
SV,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp35.wav,0.95,1.44
SV,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp47.wav,1.15975,1.64
SV,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp55.wav,1.07,1.56
SV,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp66.wav,1.07,1.4907
SV,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp71.wav,1.05707,1.53963
SV,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp21.wav,1.12498,1.5
SV,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp30.wav,1.0674,1.5
SV,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp4.wav,1.27517,1.68
SV,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp43.wav,1.15577,1.54
SV,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp63.wav,1.20714,1.61
SV,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp76.wav,0.92594,1.32416
SV,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp1.wav,1.6,2.03909
